"artist","song","first_name","last_name","user_id","item_in_session","session_id"
"Brian Eno","An Ending (Ascent) (2005 Digital Remaster)","Jordan","Hicks","37","3","240"
"Hot Hot Heat","Soldier In A Box (Album Version)","Jordan","Hicks","37","4","240"
"ATB","You're Not Alone","Ryan","Smith","26","0","278"
"Mt. St. Helens Vietnam Band","A Year Or Two","Ryan","Smith","26","1","278"
"Becky","Kimi e","Ryan","Smith","26","2","278"
"Franz Ferdinand","This Fire","Ryan","Smith","26","3","278"
"Creedence Clearwater Revival","It's Just A Thought","Ryan","Smith","26","4","278"
"Paul Stanley","Live To Win","Tegan","Levine","80","1","279"
"Benga","Pleasure","Kevin","Arellano","66","0","191"
"Basshunter","Why","Kevin","Arellano","66","1","191"
"Kings Of Leon","Use Somebody","Kevin","Arellano","66","2","191"
"Slim Dusty","Long Black Road","Austin","Rosales","12","0","300"
"Dido","I'm No Angel","Celeste","Williams","53","0","215"
"Lifehouse","You And Me (Wedding Version)","Celeste","Williams","53","1","215"
"Gary U.S. Bonds","Angelyne","Celeste","Williams","53","2","215"
"Throw Me The Statue","Noises","Celeste","Williams","53","3","215"
"Steely Dan","Deacon Blues","Mohammad","Rodriguez","88","0","206"
"Arctic Monkeys","Old Yellow Bricks","Ava","Robinson","50","1","211"
"Sade","Hang On To Your Love","Ava","Robinson","50","2","211"
"Florence + The Machine","Dog Days Are Over (Radio Edit)","Bronson","Harris","33","0","251"
"Vinnie Vincent Invasion","Ashes To Ashes (2003 Digital Remaster)","Sienna","Colon","81","0","291"
"Hellogoodbye;Elliott Yamin","Here (In Your Arms) (Radio Edit)","Evelin","Ayala","34","3","33"
"Kanye West","Stronger","Evelin","Ayala","34","4","33"
"Interpol","Narc","Evelin","Ayala","34","5","33"
"Eminem","The Real Slim Shady","Evelin","Ayala","34","6","33"
"Carla Bruni","Quelqu'un M'a Dit (Album Version)","Avery","Watkins","30","2","130"
"Toby Keith","You Ain't Leavin' (Thank God Are Ya)","Avery","Watkins","30","3","130"
"Dim Chris_ Thomas Gold","Self Control (Laurent Wolf & Anton Wick)","Jizelle","Benjamin","2","0","126"
"Blue Rodeo","Hasn't Hit Me Yet","Avery","Watkins","30","4","130"
"Evanescence","Bring Me To Life","Lily","Burns","32","1","305"
"BeyoncÃÂ©","I'd Rather Go Blind","Avery","Watkins","30","5","130"
"Lupe Fiasco","Hurt Me Soul (Explicit Album Version)","Jizelle","Benjamin","2","1","126"
"Deadmau5","Moar Ghosts 'n' Stuff","Lily","Burns","32","2","305"
"Daft Punk","Face To Face / Short Circuit","Avery","Watkins","30","6","130"
"Jay-Jay Johanson","Tell Me When The Party's Over/Prequiem","Jizelle","Benjamin","2","2","126"
"Gigi D'agostino","Emotions","Lily","Burns","32","3","305"
"Great Lake Swimmers","Falling Into the Sky","Avery","Watkins","30","7","130"
"Linkin Park","Lying From You (Album Version)","Lily","Burns","32","4","305"
"the bird and the bee","My Love","Avery","Watkins","30","8","130"
"Martine McCutcheon","The Lady Is A Tramp (From 'Babes In Arms')","Jizelle","Benjamin","2","3","126"
"Justin Bieber","Love Me","Lily","Burns","32","5","305"
"Leo GarcÃÂ­a","Nadie Salva","Katherine","Gay","57","0","266"
"Matt Redman","You Never Let Go","Avery","Watkins","30","9","130"
"Coldplay","Yellow","Katherine","Gay","57","1","266"
"DHT Feat. EdmÃÂ©e","Listen To Your Heart","Avery","Watkins","30","10","130"
"Tarkan","Simarik","Avery","Watkins","30","11","130"
"The Rifles","For The Meantime","Avery","Watkins","30","12","130"
"The Killers","Human","Avery","Watkins","30","13","130"
"J. Geils Band","Love Stinks","Jizelle","Benjamin","2","5","126"
"Shakira","Pienso En Ti","Jizelle","Benjamin","2","6","126"
"Radiohead","(Nice Dream)","Avery","Watkins","30","14","130"
"Muse","Uprising","Avery","Watkins","30","15","130"
"Spoon","The Underdog (Album version)","Mohammad","Rodriguez","88","0","312"
"Blind Pilot","Things I Cannot Recall","Mohammad","Rodriguez","88","1","312"
"Delirious?","History Maker","Mohammad","Rodriguez","88","2","312"
"Incubus","Love Hurts","Kate","Harrell","97","0","293"
"No Te Va Gustar","No Llegas A MÃÂ­","Kate","Harrell","97","1","293"
"Radiohead","There_ There","Kate","Harrell","97","2","293"
"Nas","Black President","Kate","Harrell","97","3","293"
"Samajona","Shake Your Body","Kate","Harrell","97","4","293"
"Chicane","Love On The Run","Kate","Harrell","97","5","293"
"Lupe Fiasco","American Terrorist [feat. Matthew Santos] (Explicit Album Version)","Kate","Harrell","97","6","293"
"Madonna","Beautiful Stranger","Kate","Harrell","97","7","293"
"Telex","On The Road Again (Pigna People Remix)","Kate","Harrell","97","8","293"
"Modest Mouse","Float On","Kate","Harrell","97","9","293"
"Cassandra Wilson","Dust My Broom","Ryan","Smith","26","0","322"
"Eminem / Dina Rae","Superman","Kate","Harrell","97","10","293"
"Eliza Doolittle","Police Car","Ryan","Smith","26","1","322"
"Vivian Green","Love For Sale","Kate","Harrell","97","11","293"
"Dean Martin","Non Dimenticar","Kate","Harrell","97","12","293"
"Skid Row","Swallow Me (The Real You)","Kate","Harrell","97","13","293"
"Destroy The Runner","Mr. And Mrs. Cuckoldom","Kate","Harrell","97","14","293"
"BjÃÂ¶rk","Undo","Kate","Harrell","97","15","293"
"Green Day","Give Me Novacaine [feat. Green Day & The Cast Of American Idiot] (Album Version)","Kate","Harrell","97","16","293"
"23 Skidoo","S-Matrix (Part 1 - A Winter Ritual)","Kate","Harrell","97","17","293"
"Thurston Moore","Feathers","Kate","Harrell","97","18","293"
"Irma Thomas","Anyone Who Knows What Love Is (Will Understand)","Kate","Harrell","97","21","293"
"Micatone","Nomad","Kate","Harrell","97","22","293"
"Jonathan Coulton","Still Alive","Kate","Harrell","97","23","293"
"Deftones","The Chauffeur (Remastered Version)","Kate","Harrell","97","24","293"
"Telepopmusik","Love Can Damage Your Health","Kate","Harrell","97","25","293"
"Monsters Of Folk","Dear God (Sincerely M.O.F.)","Kate","Harrell","97","26","293"
"The All-American Rejects","Change Your Mind","Kate","Harrell","97","27","293"
"Masta Killa","Ringing Bells","Kate","Harrell","97","28","293"
"Adelitas Way","Invincible (WWE Superstars Theme Song) (Explicit)","Kate","Harrell","97","29","293"
"Feral Children","Saint","Kate","Harrell","97","30","293"
"Fusebox","My Everything (Lost In Worship Album Version)","Kate","Harrell","97","31","293"
"3OH!3","STILLAROUND [BIGMIX] (Bonus Version)","Kate","Harrell","97","32","293"
"Radiohead","Faust Arp","Kate","Harrell","97","33","293"
"Jaci Velasquez","Something (Album Version)","Kate","Harrell","97","34","293"
"Fernando Ubiergo","Yo Pienso En Ti","Kate","Harrell","97","35","293"
"Air Supply","It's Never Too Late (Album Version)","Rylan","George","16","0","315"
"Death Cab for Cutie","Cath... (Album Version)","Kate","Harrell","97","36","293"
"Eminem / Nate Dogg","'Till I Collapse","Rylan","George","16","1","315"
"Philippe Rochard","Crumpshit","Kate","Harrell","97","37","293"
"Weezer","Island In The Sun","Kate","Harrell","97","38","293"
"Nando Reis","A Letra ""A","Kate","Harrell","97","39","293"
"Aborted","Skullfuck Crescendo","Kate","Harrell","97","40","293"
"Walter Beasley","Killing Me Softly","Kate","Harrell","97","41","293"
"Enigma","Knocking On Forbidden Doors","Kate","Harrell","97","42","293"
"Neil Diamond","Song Sung Blue","Kate","Harrell","97","43","293"
"Deftones","If Only Tonight We Could Sleep (Remastered Version)","Kate","Harrell","97","44","293"
"Gorillaz","Double Bass","Kate","Harrell","97","45","293"
"Will Young","Leave Right Now","Kate","Harrell","97","46","293"
"Guns N' Roses","Estranged","Kate","Harrell","97","47","293"
"Harmonia","Sehr kosmisch","Kate","Harrell","97","48","293"
"Alanis Morissette","Ironic (Acoustic Album Version)","Kate","Harrell","97","49","293"
"MichÃÂ¨le Arnaud","Chanson Sur Une Seule Note Samba De Uma Nota So","Kate","Harrell","97","50","293"
"Nicola Marchioro","Lumidee","Kate","Harrell","97","51","293"
"Pantera","Cemetary Gates (LP Version)","Kate","Harrell","97","53","293"
"Godsmack","Speak","Kate","Harrell","97","54","293"
"Gorillaz","Clint Eastwood (Explicit)","Kate","Harrell","97","55","293"
"Ray Barretto","Indestructible","Ryann","Smith","92","1","91"
"Usher featuring will.i.am","OMG","Ryann","Smith","92","2","91"
"Mates of State","Parachutes (Funeral Song) (LP Version)","Kate","Harrell","97","56","293"
"Angelo D'Onorio","Ain't No One Like You","Kate","Harrell","97","57","293"
"Silversun Pickups","Panic Switch (UK edit)","Kate","Harrell","97","58","293"
"Blink-182","Always","Kate","Harrell","97","59","293"
"Hank Penny","No Muss No Fuss No Bother","Kate","Harrell","97","60","293"
"Carrie Underwood","So Small","Kate","Harrell","97","61","293"
"Black Box","Fantasy","Kate","Harrell","97","62","293"
"Cloud Cult","Running With the Wolves","Kate","Harrell","97","63","293"
"Cartola","Verde Que Te Quero Rosa","Kate","Harrell","97","64","293"
"Octopus Project","The Way Things Go","Kate","Harrell","97","66","293"
"Peter Tosh","Recruiting Soldiers (2002 Digital Remaster)","Kate","Harrell","97","67","293"
"Alter Bridge","Down To My Last","Kate","Harrell","97","68","293"
"Two Door Cinema Club","Costume Party","Kate","Harrell","97","69","293"
"Ray LaMontagne","Trouble (Album Version)","Kate","Harrell","97","70","293"
"Lady GaGa","Fashion","Kate","Harrell","97","71","293"
"Colt Ford","Huntin' The World","Kate","Harrell","97","72","293"
"Tracy Byrd","Watermelon Crawl","Kate","Harrell","97","73","293"
"Brand New","Noro","Kate","Harrell","97","74","293"
"Creedence Clearwater Revival","Have You Ever Seen The Rain","Kate","Harrell","97","75","293"
"Earth_ Wind & Fire","Pure Gold","Kate","Harrell","97","76","293"
"Fleet Foxes","Tiger Mountain Peasant Song","Tegan","Levine","80","0","307"
"be your own PET","Food Fight!","Kate","Harrell","97","77","293"
"The Killers","When You Were Young","Kate","Harrell","97","78","293"
"Roy Ayers","Searching","Tegan","Levine","80","1","307"
"Rihanna","Take A Bow","Kate","Harrell","97","79","293"
"Andres Calamaro","El Novio Del Olvido","Kate","Harrell","97","80","293"
"Blue States","Walkabout","Kate","Harrell","97","81","293"
"The Black Keys","Act Nice and Gentle","Kate","Harrell","97","82","293"
"Staind","Outside (Original LP Version)","Kate","Harrell","97","83","293"
"James Taylor","Sweet Baby James","Kate","Harrell","97","84","293"
"Moby","Time's Up (Dust Mix)","Kate","Harrell","97","85","293"
"Girl Talk","Hold up","Kate","Harrell","97","86","293"
"Sean Kingston and Justin Bieber","Eenie Meenie","Kate","Harrell","97","87","293"
"Rokia TraorÃÂ©","Zen","Stefany","White","83","0","693"
"Camila","Abrazame  (Version Acustica)","Tucker","Garrison","40","1","555"
"Carl Thomas","You Ain't Right (Album Version)","Tucker","Garrison","40","0","698"
"N.E.R.D.","Provider (Remix Radio Edit)","James","Martin","79","0","78"
"Lil Jon / The East Side Boyz / DJ Flexx","Aww Skeet Skeet","Jacqueline","Lynch","29","3","589"
"Enya","The Sun In The Stream","Jacqueline","Lynch","29","4","589"
"Furthermore","We Need To Talk (She And I Album Version)","Jacqueline","Lynch","29","5","589"
"Kid Cudi / MGMT / Ratatat","Pursuit Of Happiness (nightmare)","Jacqueline","Lynch","29","6","589"
"Crosby_ Stills & Nash","Haven't We Lost Enough?  (LP Version)","Jacqueline","Lynch","29","7","589"
"Passion Pit","Sleepyhead","Jacqueline","Lynch","29","8","589"
"Keith Sweat","Merry Go Round (Remastered Single Version)","Jacqueline","Lynch","29","9","589"
"Mariza","Rosa Branca","Molly","Taylor","35","1","634"
"In Flames","Like you better dead","Jacqueline","Lynch","29","10","589"
"Cute Is What We Aim For","Newport Living (Album Version)","Molly","Taylor","35","2","634"
"The All-American Rejects","Too Far Gone","Jacqueline","Lynch","29","11","589"
"Cam'Ron / Juelz Santana / Un Kasa","Take Em To Church","Molly","Taylor","35","3","634"
"Sick Puppies","Don't Walk Away","Jacqueline","Lynch","29","12","589"
"Rapsusklei","Nube Inerte (con Aniki)","Jacqueline","Lynch","29","13","589"
"Jonezetta","Untitled","Jacqueline","Lynch","29","14","589"
"Cut Copy","A Dream","Jacqueline","Lynch","29","15","589"
"BeyoncÃÂ©","Halo","Jacqueline","Lynch","29","16","589"
"Easy Star All-Stars","Getting Better (feat. The Mighty Diamonds)","Jacqueline","Lynch","29","17","589"
"Blue Man Group","Sing Along [Featuring Dave Matthews]","Jacqueline","Lynch","29","18","589"
"Carpark North","Run","Jacqueline","Lynch","29","19","589"
"The Fleetwoods","Come Softly To Me","Jacqueline","Lynch","29","20","589"
"Radiohead","Let Down","Jacqueline","Lynch","29","21","589"
"Gorillaz","Demon Days","Jacqueline","Lynch","29","22","589"
"Reginald Dixon","Eton Boating Song/Wyoming Lullaby/The Wiffenpoof Song (Baa Baa Baa) (Medley)","Jacqueline","Lynch","29","23","589"
"Gorillaz","Pirate Jet","Jacqueline","Lynch","29","24","589"
"OceanLab","Clear Blue Water","Jacqueline","Lynch","29","25","589"
"Macy Gray","Oh Yeah","Jacqueline","Lynch","29","26","589"
"David Bowie","Sorrow (1997 Digital Remaster)","Samuel","Gonzalez","61","0","690"
"Tavares","Don't Take Away The Music","Jacqueline","Lynch","29","27","589"
"The String Cheese Incident","Bigger Isn't Better","Samuel","Gonzalez","61","1","690"
"Pixies","Break My Body","Chloe","Roth","78","0","511"
"Meet Me In St Louis","I've Got Knives In My Eyes I'm Going Home Sick","Jacqueline","Lynch","29","28","589"
"Syd Barrett","Effervescing Elephant","Jacqueline","Lynch","29","29","589"
"Cat Stevens","If You Want To Sing Out_ Sing Out","Jacqueline","Lynch","29","30","589"
"Cosmic Gate","I Feel Wonderful (AM to PM Mix)","Kaylee","Summers","8","0","675"
"Spoon","Who Makes Your Money","Jacqueline","Lynch","29","31","589"
"The Dodos","Fools","Jacqueline","Lynch","29","32","589"
"Cartola","Tive Sim","Jacqueline","Lynch","29","33","589"
"Supertramp","It's Raining Again","Jacqueline","Lynch","29","34","589"
"The Ruts","West One (Shine On Me)","Jacqueline","Lynch","29","35","589"
"Marisa Monte","Abololo","Jacqueline","Lynch","29","36","589"
"Smile Empty Soul","Bottom of a Bottle (Explicit Album Version)","Jacqueline","Lynch","29","37","589"
"M83","Unrecorded","Jacqueline","Lynch","29","38","589"
"Beats Antique","Roustabout (Bassnectar REMIX)","Jacqueline","Lynch","29","39","589"
"Why?","The Vowels Pt. 2","Jacqueline","Lynch","29","40","589"
"Chris Clark","From Head To Toe","Jacqueline","Lynch","29","41","589"
"The Concretes","On The Radio (Edit)","Jacqueline","Lynch","29","42","589"
"BeyoncÃÂ©","Halo","Jacqueline","Lynch","29","43","589"
"Enya","Only Time (Original Version)","Jacqueline","Lynch","29","44","589"
"CÃÂ©line Dion","Ne me plaignez pas","Jacqueline","Lynch","29","45","589"
"Rise Against","Audience Of One","Jacqueline","Lynch","29","46","589"
"Kaiser Chiefs","Ruby","Jacqueline","Lynch","29","47","589"
"Jag Panzer","Reign Of The Tyrants","Jacqueline","Lynch","29","48","589"
"My Chemical Romance","The Ghost Of You (Album Version)","Jacqueline","Lynch","29","49","589"
"Zeromancer","Cupola","Jacqueline","Lynch","29","50","589"
"The Cardigans","Losers","Jacqueline","Lynch","29","51","589"
"Future Rock","Gears","Jacqueline","Lynch","29","52","589"
"Lady GaGa","Alejandro","Jacqueline","Lynch","29","53","589"
"Keyshia Cole","Superstar","Jacqueline","Lynch","29","54","589"
"Big Star","When My Baby's Beside Me","Jacqueline","Lynch","29","55","589"
"Armin van Buuren","Hold On To Me","Ryan","Smith","26","1","686"
"Harmonia","Sehr kosmisch","Jacqueline","Lynch","29","56","589"
"Jermaine Jackson","I Need You","Jacqueline","Lynch","29","57","589"
"The Sons Of the Pioneers","Cool Water","Jacqueline","Lynch","29","58","589"
"TiÃÂ«sto","In The Dark (ft. Christian Burns)","Jacqueline","Lynch","29","59","589"
"U2","Window In The Skies","Jacqueline","Lynch","29","60","589"
"Kanye West / Nas / Really Doe","We Major","Jacqueline","Lynch","29","61","589"
"Radney Foster","Sweet And Wild","Jacqueline","Lynch","29","62","589"
"Binary Star","Solar Powered","Jacqueline","Lynch","29","63","589"
"Eminem","The Real Slim Shady","Jacqueline","Lynch","29","64","589"
"Sick Puppies","What Are You Looking For","Jacqueline","Lynch","29","65","589"
"OneRepublic","Secrets","Jacqueline","Lynch","29","66","589"
"Say Anything","Wow_ I Can Get Sexual Too","Jacqueline","Lynch","29","67","589"
"Nine Inch Nails","A Warm Place","Jacqueline","Lynch","29","68","589"
"Bebe","El Golpe","Jacqueline","Lynch","29","69","589"
"Pennywise","Waste of Time","Jacqueline","Lynch","29","70","589"
"Justice","Waters Of Nazareth (album version)","Jacqueline","Lynch","29","71","589"
"Panic At The Disco","Behind The Sea [Live In Chicago]","Jacqueline","Lynch","29","72","589"
"Los LÃÂ¡tigos","Besos Y Caricias","Jacqueline","Lynch","29","73","589"
"Sick Puppies","Maybe","Jacqueline","Lynch","29","74","589"
"David Crowder*Band","I Saw The Light","Jacqueline","Lynch","29","75","589"
"Supersister","A Girl Named You","Jacqueline","Lynch","29","76","589"
"Faith No More","Last Cup Of Sorrow","Jacqueline","Lynch","29","77","589"
"Jet Black Stare","Rearview Mirror","Jacqueline","Lynch","29","78","589"
"Muse","Supermassive Black Hole (Twilight Soundtrack Version)","Jacqueline","Lynch","29","80","589"
"Nikka Costa","Just Because","Jacqueline","Lynch","29","81","589"
"The Black Keys","I'll Be Your Man","Jacqueline","Lynch","29","82","589"
"ExposÃÂ©","Let Me Be The One","Jacqueline","Lynch","29","83","589"
"Otis Rush","Sit Down Baby","Jacqueline","Lynch","29","84","589"
"Wavves","So Bored","Jacqueline","Lynch","29","85","589"
"Taking Back Sunday","The Ballad Of Sal Villanueva (Album Version)","Jacqueline","Lynch","29","86","589"
"Apocalyptica","Quutamo","Jacqueline","Lynch","29","87","589"
"Reel Big Fish","Turn The Radio Off","Jacqueline","Lynch","29","88","589"
"Love Shop","En Nat Bliver Det Sommer","Jacqueline","Lynch","29","89","589"
"Erin McKeown","Fast As I Can","Jacqueline","Lynch","29","90","589"
"Deadmau5","Slip","Jacqueline","Lynch","29","91","589"
"Guns N' Roses","The Garden","Jacqueline","Lynch","29","92","589"
"Dntel","I'd Like To Know","Jacqueline","Lynch","29","93","589"
"Faron Young","Hello Walls","Jacqueline","Lynch","29","94","589"
"Fonseca","Como Me Mira","Jacqueline","Lynch","29","95","589"
"Platero Y Tu","Imanol","Magdalene","Herman","77","0","656"
"Goldfrapp","Beautiful","Jacqueline","Lynch","29","96","589"
"Simon Harris","Sample Track 2","Magdalene","Herman","77","1","656"
